,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
8292,0,-1,1,0,1.0,21,-1,0.9408823336380188,0.0591176663619474,0,1,0,1
8293,0,-1,-1,1,,21,0,0.9594477118011836,0.0405522881988185,1,1,1,1
8294,0,-1,-1,0,,21,-1,0.9753135225176414,0.0246864774824105,1,1,1,1
8295,0,-1,1,0,-3.0,21,-1,0.9890684175438896,0.0109315824561012,0,1,0,1
8296,1,-1,2,1,10.0,21,0,0.9931873958961634,0.0068126041038251,1,0,1,1
8297,0,1,1,2,2.0,21,3,0.997943955614768,0.0020560443851983,0,0,0,1
8298,0,-1,1,1,3.0,21,0,0.9987595724068368,0.0012404275931928,0,1,0,1
8299,0,-1,1,1,-3.0,21,0,0.9986754872419948,0.001324512758011,0,1,0,1
8300,0,-1,-1,1,,21,0,0.9975742036425064,0.0024257963575317,1,1,1,1
8301,1,-1,2,0,10.0,21,-1,0.9970184258020116,0.0029815741979498,1,0,1,1
8302,0,1,-1,2,,21,3,0.9973026555056764,0.0026973444943247,1,0,1,1
8303,0,-1,-1,0,,21,-1,0.9977005807845964,0.0022994192153531,1,1,1,1
8304,0,-1,1,0,-2.0,21,-1,0.9986635296573992,0.001336470342579,0,1,0,1
8305,0,-1,1,1,0.0,21,0,0.998635488636754,0.001364511363301,0,1,0,1
8306,0,-1,-1,1,,21,0,0.9975772745778744,0.0024227254221085,1,1,1,1
8307,0,-1,-1,0,,21,-1,0.9970676839432566,0.0029323160567172,1,1,1,1
8308,1,-1,2,0,-10.0,21,-1,0.9970878099510428,0.0029121900489857,1,0,1,1
8309,0,1,-1,2,,21,3,0.997947615516477,0.0020523844835067,1,0,1,1
8310,0,-1,1,0,-1.0,21,-1,0.9989658680329164,0.0010341319671218,0,1,0,1
8311,0,-1,1,1,2.0,21,0,0.9991713768460802,0.0008286231538707,0,1,0,1
8312,0,-1,-1,1,,21,0,0.9988513098744396,0.0011486901255817,1,1,1,1
8313,0,-1,1,0,-2.0,21,-1,0.9992350388882087,0.0007649611118478,0,1,0,1
8314,0,-1,1,1,-2.0,21,0,0.9991459002343556,0.0008540997656418,0,1,0,1
8315,0,-1,-1,1,,21,0,0.9984593359379498,0.001540664062039,1,1,1,1
8316,0,-1,-1,0,,21,-1,0.9984244336816974,0.0015755663182916,1,1,1,1
8317,0,-1,1,0,0.0,21,-1,0.9990398985254788,0.000960101474496,0,1,0,1
8318,0,-1,1,1,2.0,21,0,0.998990048912951,0.0010099510870593,0,1,0,1
8319,0,-1,-1,1,,21,0,0.9982052274446944,0.0017947725552674,1,1,1,1
8320,1,-1,2,0,10.0,21,-1,0.9980416178575724,0.001958382142449,1,0,1,1
8321,0,1,1,2,-1.0,21,3,0.9987460819090914,0.0012539180909378,0,0,0,1
8322,0,-1,-1,1,,21,0,0.997790326929197,0.0022096730708013,1,1,1,1
8323,0,-1,-1,0,,21,-1,0.9974078935554194,0.0025921064445494,1,1,1,1
8324,0,-1,1,0,2.0,21,-1,0.9975845927822228,0.0024154072177915,0,1,0,1
8325,0,-1,-1,1,,21,0,0.996079878734949,0.0039201212650804,1,1,1,1
8326,0,-1,-1,0,,21,-1,0.9949812630874584,0.0050187369125747,1,1,1,1
8327,0,-1,-1,0,,21,-1,0.9942479851094846,0.0057520148905207,1,1,1,1
8328,0,-1,1,0,1.0,21,-1,0.99385283879335,0.0061471612067009,0,1,0,1
8329,0,-1,1,1,-3.0,21,0,0.9897297313596344,0.0102702686403238,0,1,0,1
8330,0,-1,-1,1,,21,0,0.9761172350655708,0.0238827649344742,1,1,1,1
