ID,block,theta,prev_resp,resp,correct,isi_ms
4,1,-1,-1,0,1,880
4,1,-1,0,0,1,280
4,1,-1,-1,0,1,720
4,1,-1,-1,1,0,820
4,1,1,1,1,1,900
4,1,-1,1,0,1,780
4,1,1,-1,0,0,740
4,1,-1,-1,0,1,460
4,1,1,-1,1,1,480
4,1,-1,1,0,1,920
4,1,1,0,1,1,200
4,1,1,1,1,1,200
4,1,1,0,0,0,500
4,1,-1,-1,0,1,800
4,1,1,-1,1,1,300
4,1,-1,1,0,1,820
4,1,1,-1,1,1,460
4,1,1,1,1,1,480
4,1,1,0,1,1,260
4,1,1,1,1,1,500
4,1,1,0,1,1,940
4,1,-1,1,0,1,960
4,1,-1,0,0,1,800
4,1,1,-1,1,1,980
4,1,1,1,1,1,520
4,1,-1,1,1,0,620
4,1,-1,1,0,1,360
4,1,1,0,1,1,940
4,1,1,1,1,1,600
4,1,1,0,1,1,740
4,1,-1,1,0,1,860
4,1,-1,-1,0,1,580
4,1,1,-1,1,1,320
4,1,1,1,1,1,600
4,1,1,1,1,1,560
4,1,1,1,1,1,1000
4,1,-1,1,1,0,220
4,1,1,1,1,1,400
4,1,1,1,1,1,640
4,1,1,0,1,1,500
4,1,1,1,1,1,240
4,1,-1,0,1,0,960
4,1,1,0,1,1,420
4,1,-1,1,1,0,700
4,1,-1,1,0,1,1000
4,1,-1,-1,1,0,560
4,1,-1,1,0,1,400
4,1,-1,-1,0,1,460
4,1,-1,-1,1,0,240
4,1,-1,1,0,1,300
4,1,-1,-1,0,1,260
4,1,1,-1,1,1,660
4,1,-1,1,0,1,220
4,1,-1,-1,0,1,580
4,1,1,-1,1,1,380
4,1,-1,1,0,1,980
4,1,1,-1,1,1,1000
4,1,-1,1,1,0,800
4,1,1,1,1,1,900
4,1,1,1,1,1,520
4,1,1,1,1,1,540
4,1,1,1,0,0,700
4,2,-1,0,0,1,1000
4,2,-1,-1,1,0,700
4,2,1,1,1,1,620
4,2,-1,1,1,0,800
4,2,1,1,1,1,500
4,2,-1,1,1,0,800
4,2,1,1,1,1,260
4,2,-1,1,1,0,720
4,2,-1,0,0,1,360
4,2,-1,-1,0,1,740
4,2,1,-1,1,1,440
4,2,-1,0,0,1,700
4,2,-1,-1,0,1,500
4,2,-1,-1,0,1,820
4,2,-1,-1,0,1,420
4,2,-1,-1,0,1,480
4,2,-1,-1,1,0,640
4,2,1,1,1,1,1000
4,2,-1,0,1,0,300
4,2,-1,1,1,0,660
4,2,-1,1,0,1,440
4,2,-1,-1,0,1,980
4,2,1,-1,1,1,860
4,2,-1,1,1,0,840
4,2,-1,1,0,1,940
4,2,-1,0,0,1,320
4,2,1,0,0,0,460
4,2,1,-1,1,1,560
4,2,1,1,0,0,280
4,2,1,-1,1,1,260
4,2,1,1,1,1,240
4,2,-1,1,0,1,900
4,2,1,-1,1,1,540
4,2,-1,0,1,0,560
4,2,-1,1,0,1,960
4,2,-1,-1,0,1,940
4,2,1,0,1,1,760
4,2,1,0,1,1,420
4,2,1,1,1,1,600
4,2,-1,1,0,1,680
4,2,1,-1,1,1,200
4,2,-1,0,1,0,660
4,2,1,1,1,1,240
4,2,-1,1,0,1,420
4,2,-1,-1,1,0,460
4,2,1,1,1,1,860
4,2,-1,1,0,1,920
4,2,-1,-1,0,1,400
4,2,1,-1,1,1,800
4,2,-1,1,0,1,680
4,2,1,0,1,1,840
4,2,1,1,1,1,1000
4,2,-1,1,0,1,380
4,2,-1,-1,0,1,520
4,2,-1,-1,1,0,240
4,2,-1,1,0,1,640
4,2,1,-1,1,1,760
4,2,1,1,1,1,980
4,2,1,1,1,1,940
4,2,1,1,1,1,200
4,2,1,0,0,0,720
4,2,1,-1,0,0,400
4,2,1,-1,1,1,280
4,2,1,0,1,1,560
4,2,-1,1,0,1,380
4,2,-1,-1,1,0,780
4,2,1,1,1,1,900
4,2,1,1,1,1,520
4,2,1,1,0,0,980
4,2,1,-1,1,1,740
4,2,-1,1,1,0,320
4,2,1,1,1,1,220
4,2,-1,1,0,1,620
4,2,1,-1,1,1,840
4,2,-1,1,0,1,540
4,2,-1,-1,0,1,580
4,2,1,-1,1,1,600
4,2,-1,0,1,0,380
4,2,1,0,1,1,340
4,2,1,1,1,1,460
4,2,-1,1,0,1,400
4,2,-1,-1,0,1,200
4,2,-1,0,0,1,300
4,2,1,0,1,1,880
4,2,1,1,0,0,540
4,2,-1,0,0,1,660
4,2,1,0,1,1,740
4,2,-1,1,1,0,580
4,2,1,0,0,0,480
4,2,1,-1,1,1,920
4,2,-1,1,1,0,960
4,2,1,1,1,1,820
4,2,1,1,1,1,880
4,2,-1,1,0,1,720
4,2,-1,0,0,1,520
4,2,1,-1,1,1,600
4,2,1,1,1,1,220
4,2,-1,1,1,0,680
4,2,-1,1,0,1,620
4,2,-1,-1,0,1,880
4,2,1,-1,0,0,780
4,2,1,-1,1,1,440
4,2,1,1,1,1,300
4,2,1,0,0,0,960
4,2,-1,-1,0,1,320
4,2,-1,-1,0,1,900
4,2,1,-1,0,0,580
4,2,1,-1,1,1,280
4,2,-1,0,0,1,480
4,2,-1,0,0,1,340
4,2,1,-1,0,0,340
4,2,1,-1,1,1,360
4,2,1,1,0,0,780
4,2,1,-1,0,0,700
4,2,-1,-1,0,1,220
4,2,1,-1,1,1,920
4,2,-1,1,1,0,260
4,2,1,1,1,1,860
4,2,1,1,1,1,820
4,2,-1,1,1,0,500
4,2,-1,1,0,1,360
4,2,1,-1,1,1,640
4,2,-1,1,0,1,760
4,3,-1,0,0,1,980
4,3,-1,0,0,1,720
4,3,-1,-1,1,0,400
4,3,1,1,1,1,200
4,3,1,0,1,1,880
4,3,1,1,0,0,720
4,3,-1,-1,1,0,460
4,3,1,1,1,1,860
4,3,1,1,1,1,700
4,3,1,0,1,1,380
4,3,-1,0,0,1,540
4,3,1,-1,1,1,380
4,3,-1,1,0,1,260
4,3,-1,-1,0,1,920
4,3,1,0,1,1,840
4,3,-1,1,1,0,900
4,3,-1,0,0,1,800
4,3,-1,-1,0,1,540
4,3,-1,-1,1,0,520
4,3,-1,1,0,1,440
4,3,-1,-1,1,0,360
4,3,1,0,1,1,540
4,3,1,1,0,0,620
4,3,1,0,1,1,960
4,3,-1,0,1,0,600
4,3,1,1,1,1,680
4,3,-1,0,1,0,340
4,3,1,1,1,1,340
4,3,1,1,0,0,200
4,3,-1,-1,0,1,900
4,3,-1,0,0,1,480
4,3,-1,-1,0,1,460
4,3,-1,-1,0,1,740
4,3,-1,-1,1,0,940
4,3,-1,1,1,0,580
4,3,-1,1,0,1,580
4,3,-1,-1,0,1,640
4,3,1,0,1,1,900
4,3,-1,0,0,1,420
4,3,-1,-1,0,1,300
4,3,-1,-1,0,1,440
4,3,1,0,1,1,940
4,3,1,1,1,1,1000
4,3,1,1,1,1,920
4,3,-1,1,0,1,240
4,3,-1,-1,1,0,800
4,3,-1,1,1,0,620
4,3,-1,1,0,1,780
4,3,1,-1,0,0,220
4,3,-1,-1,0,1,320
4,3,-1,-1,0,1,220
4,3,-1,-1,1,0,820
4,3,1,1,0,0,560
4,3,-1,0,1,0,320
4,3,-1,0,1,0,460
4,3,1,1,1,1,300
4,3,-1,1,0,1,400
4,3,1,-1,1,1,260
4,3,1,1,0,0,200
4,3,1,-1,1,1,280
4,3,1,0,1,1,860
4,3,-1,0,0,1,500
4,3,1,-1,1,1,1000
4,3,-1,0,1,0,320
4,3,1,1,1,1,640
4,3,-1,0,1,0,740
4,3,1,1,1,1,500
4,3,-1,0,1,0,660
4,3,-1,1,1,0,680
4,3,-1,1,0,1,980
4,3,1,-1,1,1,1000
4,3,-1,1,0,1,880
4,3,-1,-1,0,1,400
4,3,1,-1,1,1,960
4,3,-1,1,0,1,560
4,3,-1,-1,1,0,240
4,3,1,1,1,1,340
4,3,1,0,1,1,620
4,3,1,1,1,1,820
4,3,1,1,1,1,840
4,3,1,1,0,0,760
4,3,-1,0,0,1,720
4,3,1,-1,1,1,680
4,3,-1,1,0,1,240
4,3,-1,-1,1,0,260
4,3,-1,1,0,1,420
4,3,-1,-1,1,0,800
4,3,-1,1,0,1,660
4,3,1,-1,0,0,880
4,3,1,-1,0,0,980
4,3,-1,-1,1,0,440
4,3,1,1,0,0,360
4,3,-1,-1,0,1,560
4,3,1,-1,1,1,280
4,3,1,1,0,0,640
4,3,-1,-1,0,1,380
4,3,-1,-1,0,1,520
4,3,1,-1,1,1,600
4,3,1,1,0,0,280
4,3,-1,-1,0,1,660
4,3,1,-1,1,1,220
4,3,1,1,1,1,700
4,3,1,1,0,0,420
4,3,-1,0,0,1,940
4,3,1,-1,1,1,760
4,3,1,1,1,1,480
4,3,-1,0,1,0,760
4,3,-1,1,0,1,500
4,3,-1,-1,0,1,780
4,3,-1,-1,0,1,580
4,3,-1,-1,0,1,520
4,3,-1,-1,0,1,820
4,3,1,0,1,1,960
4,3,-1,0,0,1,600
4,3,1,-1,0,0,300
4,3,1,-1,0,0,780
4,3,-1,0,0,1,740
4,3,-1,-1,0,1,360
4,3,-1,-1,1,0,480
4,3,-1,1,0,1,860
4,3,1,-1,1,1,920
4,3,-1,1,0,1,840
4,3,1,-1,1,1,700
4,4,1,0,1,1,940
4,4,-1,1,0,1,540
4,4,-1,-1,0,1,580
4,4,1,-1,0,0,860
4,4,1,0,1,1,360
4,4,-1,1,0,1,300
4,4,1,-1,1,1,920
4,4,-1,0,1,0,380
4,4,1,1,1,1,480
4,4,-1,0,0,1,480
4,4,-1,-1,1,0,260
4,4,-1,1,0,1,380
4,4,-1,-1,0,1,360
4,4,-1,-1,1,0,340
4,4,1,1,1,1,880
4,4,1,1,1,1,600
4,4,1,1,0,0,400
4,4,-1,-1,1,0,980
4,4,1,1,1,1,560
4,4,-1,1,0,1,900
4,4,-1,-1,0,1,240
4,4,1,-1,0,0,500
4,4,-1,-1,0,1,720
4,4,1,-1,0,0,860
4,4,-1,-1,0,1,720
4,4,-1,-1,0,1,280
4,4,1,-1,1,1,800
4,4,1,1,0,0,700
4,4,-1,0,1,0,680
4,4,-1,1,0,1,560
4,4,-1,-1,0,1,440
4,4,-1,-1,0,1,960
4,4,-1,-1,0,1,900
4,4,1,-1,0,0,820
4,4,1,-1,1,1,620
4,4,1,1,1,1,760
4,4,-1,1,0,1,380
4,4,1,-1,1,1,880
4,4,-1,0,0,1,200
4,4,-1,-1,1,0,760
4,4,1,1,0,0,780
4,4,-1,-1,0,1,600
4,4,1,-1,0,0,660
4,4,-1,-1,0,1,460
4,4,-1,0,0,1,680
4,4,1,0,1,1,540
4,4,-1,1,0,1,840
4,4,1,0,1,1,320
4,4,-1,1,1,0,740
4,4,-1,1,0,1,220
4,4,-1,-1,0,1,640
4,4,1,-1,1,1,520
4,4,-1,0,0,1,940
4,4,1,0,1,1,960
4,4,1,1,1,1,960
4,4,1,0,1,1,600
4,4,1,1,1,1,340
4,4,-1,0,1,0,400
4,4,-1,1,0,1,1000
4,4,1,0,1,1,780
4,4,-1,1,0,1,580
4,4,-1,0,0,1,480
4,4,1,0,1,1,320
4,4,1,1,1,1,520
4,4,1,1,1,1,440
4,4,1,1,1,1,540
4,4,1,1,1,1,280
4,4,-1,1,1,0,840
4,4,1,0,0,0,560
4,4,-1,-1,0,1,420
4,4,1,0,1,1,460
4,4,-1,0,0,1,500
4,4,1,-1,1,1,200
4,4,-1,1,0,1,260
4,4,-1,-1,0,1,400
4,4,1,0,1,1,800
4,4,-1,1,1,0,900
4,4,1,1,1,1,520
4,4,1,1,1,1,460
4,4,-1,1,0,1,760
4,4,1,0,0,0,280
4,4,-1,-1,1,0,980
4,4,1,0,1,1,660
4,4,-1,1,0,1,920
4,4,-1,-1,0,1,700
4,4,-1,-1,1,0,820
4,4,-1,1,1,0,360
4,4,-1,1,1,0,320
4,4,1,1,1,1,240
4,4,-1,0,1,0,860
4,4,-1,1,0,1,680
4,4,-1,0,1,0,980
4,4,-1,1,0,1,800
4,4,-1,0,1,0,1000
4,4,1,1,1,1,840
4,4,1,1,1,1,780
4,4,1,1,1,1,200
4,4,-1,1,0,1,920
4,4,-1,-1,1,0,700
4,4,-1,1,0,1,240
4,4,-1,-1,1,0,720
4,4,1,1,0,0,220
4,4,-1,-1,1,0,260
4,4,1,1,1,1,620
4,4,1,1,1,1,300
4,4,1,1,1,1,660
4,4,-1,1,1,0,880
4,4,-1,1,0,1,420
4,4,-1,-1,1,0,740
4,4,-1,0,1,0,220
4,4,-1,1,1,0,500
4,4,-1,1,1,0,620
4,4,-1,1,0,1,440
4,4,-1,-1,1,0,580
4,4,1,1,1,1,1000
4,4,1,1,1,1,940
4,4,-1,0,0,1,420
4,4,1,-1,1,1,640
4,4,-1,1,0,1,340
4,4,-1,-1,1,0,740
4,4,1,0,1,1,300
4,4,1,1,1,1,820
4,4,-1,1,0,1,640
4,5,-1,0,0,1,240
4,5,-1,0,1,0,400
4,5,-1,1,1,0,960
4,5,1,0,1,1,820
4,5,-1,1,0,1,660
4,5,1,-1,1,1,680
4,5,-1,1,0,1,300
4,5,1,0,0,0,260
4,5,-1,-1,0,1,900
4,5,-1,-1,0,1,420
4,5,1,-1,1,1,900
4,5,1,1,1,1,600
4,5,-1,1,0,1,260
4,5,1,-1,1,1,260
4,5,-1,0,0,1,440
4,5,-1,-1,0,1,360
4,5,1,-1,0,0,780
4,5,-1,-1,0,1,280
4,5,-1,0,0,1,920
4,5,1,-1,0,0,320
4,5,-1,-1,0,1,380
4,5,-1,0,0,1,940
4,5,-1,-1,0,1,960
4,5,1,-1,0,0,700
4,5,-1,-1,0,1,620
4,5,-1,-1,0,1,220
4,5,1,-1,1,1,880
4,5,-1,1,0,1,520
4,5,-1,-1,0,1,460
4,5,1,-1,0,0,640
4,5,1,-1,0,0,660
4,5,-1,-1,0,1,240
4,5,1,-1,0,0,640
4,5,-1,-1,0,1,740
4,5,1,-1,1,1,300
4,5,-1,1,0,1,400
4,5,1,-1,0,0,560
4,5,-1,-1,0,1,500
4,5,1,-1,0,0,820
4,5,1,0,0,0,460
4,5,1,-1,0,0,580
4,5,1,-1,0,0,800
4,5,-1,-1,0,1,540
4,5,1,-1,0,0,340
4,5,1,-1,0,0,360
4,5,-1,-1,0,1,240
4,5,-1,0,0,1,320
4,5,-1,-1,0,1,860
4,5,-1,-1,1,0,760
4,5,-1,1,0,1,380
4,5,1,-1,0,0,840
4,5,-1,-1,0,1,660
4,5,1,-1,1,1,760
4,5,-1,1,0,1,860
4,5,-1,-1,0,1,980
4,5,-1,-1,0,1,580
4,5,1,-1,0,0,880
4,5,1,-1,0,0,560
4,5,-1,-1,1,0,500
4,5,1,1,1,1,200
4,5,1,1,0,0,280
4,5,-1,-1,0,1,620
4,5,1,-1,1,1,400
4,5,-1,1,0,1,360
4,5,1,0,1,1,680
4,5,1,1,0,0,740
4,5,-1,-1,0,1,280
4,5,1,0,1,1,600
4,5,-1,1,0,1,780
4,5,-1,0,0,1,620
4,5,-1,0,1,0,420
4,5,-1,1,0,1,980
4,5,1,0,1,1,480
4,5,1,0,0,0,1000
4,5,-1,-1,0,1,340
4,5,-1,-1,0,1,1000
4,5,-1,-1,0,1,520
4,5,-1,-1,0,1,680
4,5,-1,-1,1,0,440
4,5,-1,1,1,0,380
4,5,-1,1,1,0,820
4,5,-1,0,1,0,480
4,5,1,1,1,1,920
4,5,-1,1,0,1,800
4,5,-1,-1,0,1,840
4,5,-1,-1,1,0,440
4,5,1,1,1,1,900
4,5,-1,1,0,1,740
4,5,-1,0,1,0,960
4,5,1,1,1,1,1000
4,5,-1,0,1,0,720
4,5,-1,1,1,0,700
4,5,1,1,1,1,220
4,5,-1,1,1,0,520
4,5,1,0,1,1,300
4,5,1,1,1,1,600
4,5,-1,1,0,1,200
4,5,-1,-1,1,0,220
4,5,1,1,1,1,760
4,5,-1,0,0,1,560
4,5,-1,-1,0,1,500
4,5,-1,-1,1,0,640
4,5,1,1,0,0,700
4,5,-1,-1,1,0,940
4,5,-1,0,0,1,580
4,5,-1,-1,0,1,860
4,5,1,-1,1,1,200
4,5,1,1,1,1,720
4,5,1,1,1,1,340
4,5,1,1,1,1,480
4,5,-1,1,0,1,840
4,5,1,-1,1,1,780
4,5,-1,1,0,1,540
4,5,1,-1,1,1,980
4,5,1,1,0,0,460
4,5,-1,-1,0,1,920
4,5,-1,-1,1,0,880
4,5,1,0,0,0,420
4,5,-1,0,1,0,720
4,5,-1,0,1,0,940
4,5,1,1,0,0,320
4,5,-1,-1,1,0,540
4,5,1,0,0,0,800
4,6,1,0,1,1,820
4,6,-1,1,1,0,240
4,6,1,1,1,1,440
4,6,1,1,1,1,1000
4,6,1,1,1,1,720
4,6,1,0,1,1,460
4,6,1,1,0,0,580
4,6,-1,-1,0,1,920
4,6,-1,-1,1,0,280
4,6,-1,0,0,1,600
4,6,1,0,1,1,680
4,6,-1,0,1,0,1000
4,6,1,0,1,1,340
4,6,-1,1,0,1,920
4,6,1,-1,1,1,200
4,6,1,0,1,1,740
4,6,-1,1,1,0,200
4,6,1,1,1,1,320
4,6,-1,1,0,1,300
4,6,1,0,1,1,420
4,6,-1,1,1,0,880
4,6,1,1,0,0,300
4,6,-1,-1,1,0,640
4,6,1,1,1,1,840
4,6,1,1,1,1,560
4,6,1,1,0,0,660
4,6,1,-1,0,0,680
4,6,-1,0,0,1,460
4,6,1,0,1,1,620
4,6,1,1,0,0,380
4,6,1,-1,1,1,900
4,6,1,1,0,0,360
4,6,1,-1,1,1,340
4,6,1,1,1,1,740
4,6,1,0,1,1,940
4,6,1,1,0,0,360
4,6,1,-1,0,0,580
4,6,1,-1,1,1,520
4,6,1,1,0,0,720
4,6,1,-1,1,1,580
4,6,1,1,0,0,800
4,6,-1,0,1,0,360
4,6,-1,1,1,0,600
4,6,1,1,0,0,480
4,6,1,-1,0,0,520
4,6,1,-1,0,0,820
4,6,1,-1,1,1,520
4,6,-1,1,1,0,600
4,6,-1,1,1,0,400
4,6,1,1,1,1,280
4,6,-1,0,0,1,960
4,6,1,-1,0,0,300
4,6,1,-1,1,1,700
4,6,1,1,1,1,900
4,6,-1,1,0,1,880
4,6,1,-1,1,1,880
4,6,1,1,1,1,340
4,6,1,0,1,1,440
4,6,-1,1,1,0,500
4,6,-1,1,0,1,860
4,6,-1,-1,1,0,720
4,6,-1,1,0,1,500
4,6,-1,-1,1,0,700
4,6,-1,1,1,0,420
4,6,-1,1,1,0,540
4,6,-1,0,1,0,940
4,6,-1,1,1,0,480
4,6,-1,1,1,0,560
4,6,-1,1,0,1,640
4,6,1,-1,1,1,980
4,6,-1,1,0,1,200
4,6,-1,0,0,1,380
4,6,-1,-1,1,0,800
4,6,-1,1,0,1,980
4,6,-1,-1,0,1,840
4,6,-1,-1,0,1,620
4,6,1,-1,0,0,860
4,6,-1,-1,0,1,380
4,6,-1,0,1,0,280
4,6,1,1,0,0,1000
4,6,1,-1,0,0,840
4,6,1,-1,0,0,780
4,6,1,-1,1,1,760
4,6,-1,1,0,1,400
4,6,-1,-1,1,0,320
4,6,1,0,1,1,980
4,6,1,1,0,0,780
4,6,-1,-1,0,1,480
4,6,-1,0,0,1,640
4,6,1,-1,0,0,420
4,6,-1,-1,1,0,240
4,6,1,1,0,0,680
4,6,1,-1,0,0,560
4,6,-1,-1,0,1,400
4,6,1,-1,1,1,960
4,6,-1,1,1,0,780
4,6,1,1,0,0,500
4,6,-1,-1,0,1,760
4,6,1,-1,0,0,320
4,6,1,-1,0,0,700
4,6,-1,-1,0,1,440
4,6,-1,-1,0,1,660
4,6,-1,-1,0,1,900
4,6,1,-1,0,0,800
4,6,-1,-1,1,0,540
4,6,-1,1,1,0,260
4,6,1,1,0,0,260
4,6,-1,-1,0,1,460
4,6,1,-1,0,0,540
4,6,-1,-1,1,0,820
4,6,-1,1,0,1,240
4,6,1,-1,0,0,920
4,6,1,-1,0,0,220
4,6,1,-1,0,0,220
4,6,1,-1,0,0,940
4,6,-1,-1,0,1,260
4,6,1,-1,1,1,740
4,6,-1,1,0,1,220
4,6,-1,-1,1,0,960
4,6,-1,1,1,0,660
4,6,1,0,1,1,860
4,6,1,0,1,1,620
4,6,1,0,1,1,760
4,7,-1,0,0,1,240
4,7,1,-1,1,1,760
4,7,-1,1,1,0,980
4,7,-1,1,1,0,820
4,7,-1,1,0,1,660
4,7,-1,-1,1,0,920
4,7,1,1,1,1,420
4,7,1,1,1,1,920
4,7,-1,0,1,0,620
4,7,-1,1,0,1,280
4,7,1,-1,0,0,320
4,7,-1,-1,0,1,740
4,7,1,-1,0,0,540
4,7,-1,-1,0,1,620
4,7,-1,-1,0,1,580
4,7,1,-1,1,1,680
4,7,-1,1,0,1,300
4,7,1,0,0,0,500
4,7,-1,-1,0,1,460
4,7,1,-1,1,1,540
4,7,-1,1,0,1,660
4,7,-1,0,0,1,780
4,7,1,-1,0,0,360
4,7,1,-1,1,1,600
4,7,-1,1,0,1,880
4,7,-1,-1,0,1,520
4,7,1,-1,0,0,200
4,7,1,-1,1,1,960
4,7,-1,0,0,1,720
4,7,1,-1,0,0,440
4,7,1,-1,1,1,860
4,7,1,1,0,0,860
4,7,1,-1,1,1,680
4,7,1,0,1,1,800
4,7,-1,1,0,1,420
4,7,1,0,0,0,320
4,7,1,-1,1,1,580
4,7,1,1,0,0,380
4,7,1,-1,0,0,240
4,7,1,-1,0,0,560
4,7,-1,-1,0,1,400
4,7,1,-1,1,1,420
4,7,-1,1,1,0,360
4,7,1,1,0,0,440
4,7,-1,0,1,0,840
4,7,-1,1,0,1,340
4,7,1,-1,0,0,800
4,7,1,-1,1,1,940
4,7,1,1,0,0,960
4,7,-1,-1,1,0,340
4,7,1,1,0,0,600
4,7,-1,-1,1,0,900
4,7,1,1,0,0,280
4,7,-1,-1,1,0,880
4,7,-1,1,0,1,720
4,7,1,0,0,0,980
4,7,-1,0,0,1,700
4,7,1,-1,1,1,1000
4,7,1,0,0,0,300
4,7,1,-1,1,1,600
4,7,1,1,1,1,740
4,7,1,0,1,1,260
4,7,-1,1,0,1,280
4,7,1,0,1,1,760
4,7,-1,1,0,1,200
4,7,-1,0,1,0,920
4,7,1,0,1,1,360
4,7,-1,1,1,0,500
4,7,-1,1,1,0,760
4,7,-1,0,0,1,940
4,7,-1,-1,0,1,880
4,7,-1,0,1,0,220
4,7,-1,1,0,1,220
4,7,1,-1,1,1,640
4,7,-1,1,0,1,220
4,7,1,-1,0,0,840
4,7,-1,-1,0,1,640
4,7,1,-1,1,1,720
4,7,1,1,0,0,680
4,7,-1,-1,1,0,540
4,7,-1,1,0,1,900
4,7,1,-1,0,0,460
4,7,1,-1,1,1,780
4,7,-1,0,1,0,980
4,7,1,1,0,0,560
4,7,1,-1,1,1,820
4,7,1,1,1,1,520
4,7,-1,1,0,1,480
4,7,1,-1,1,1,500
4,7,1,0,1,1,800
4,7,1,0,1,1,780
4,7,1,0,1,1,1000
4,7,1,1,1,1,440
4,7,-1,1,0,1,400
4,7,1,-1,0,0,520
4,7,-1,0,0,1,940
4,7,-1,-1,0,1,740
4,7,-1,-1,0,1,340
4,7,1,-1,0,0,260
4,7,1,-1,0,0,200
4,7,1,-1,1,1,820
4,7,-1,1,1,0,700
4,7,1,0,1,1,380
4,7,-1,0,0,1,480
4,7,1,-1,1,1,380
4,7,1,1,0,0,300
4,7,1,0,1,1,960
4,7,1,1,0,0,260
4,7,1,-1,1,1,480
4,7,1,0,1,1,840
4,7,1,0,1,1,320
4,7,1,1,0,0,400
4,7,1,-1,1,1,620
4,7,-1,0,0,1,580
4,7,1,-1,0,0,660
4,7,-1,-1,0,1,700
4,7,1,-1,1,1,240
4,7,-1,1,0,1,1000
4,7,1,-1,0,0,860
4,7,1,0,1,1,560
4,7,1,1,1,1,900
4,7,1,1,1,1,460
4,7,-1,1,0,1,640
4,8,-1,0,0,1,600
4,8,1,-1,0,0,300
4,8,-1,0,1,0,780
4,8,-1,1,0,1,960
4,8,1,-1,1,1,700
4,8,-1,1,0,1,200
4,8,-1,-1,1,0,300
4,8,-1,1,1,0,840
4,8,1,1,1,1,200
4,8,1,1,1,1,760
4,8,1,1,1,1,720
4,8,-1,1,1,0,660
4,8,1,1,1,1,360
4,8,1,1,1,1,640
4,8,-1,1,0,1,500
4,8,1,-1,1,1,760
4,8,1,1,1,1,460
4,8,-1,0,0,1,520
4,8,-1,-1,1,0,980
4,8,1,1,1,1,240
4,8,-1,1,1,0,880
4,8,1,1,1,1,640
4,8,-1,1,0,1,620
4,8,1,-1,1,1,680
4,8,-1,1,1,0,480
4,8,-1,0,1,0,280
4,8,-1,1,0,1,240
4,8,1,-1,1,1,940
4,8,-1,1,0,1,880
4,8,1,0,1,1,720
4,8,-1,1,1,0,800
4,8,1,1,1,1,420
4,8,1,1,1,1,820
4,8,1,1,1,1,540
4,8,-1,0,0,1,800
4,8,-1,-1,1,0,780
4,8,-1,0,0,1,260
4,8,-1,-1,0,1,400
4,8,-1,-1,0,1,320
4,8,-1,0,0,1,540
4,8,-1,-1,0,1,600
4,8,-1,-1,0,1,220
4,8,1,-1,1,1,900
4,8,1,0,1,1,840
4,8,1,1,0,0,440
4,8,-1,-1,0,1,580
4,8,1,-1,0,0,380
4,8,1,-1,1,1,580
4,8,-1,1,0,1,740
4,8,-1,-1,0,1,700
4,8,1,0,0,0,480
4,8,1,0,0,0,960
4,8,-1,-1,0,1,260
4,8,-1,-1,0,1,480
4,8,-1,-1,0,1,680
4,8,1,-1,0,0,760
4,8,-1,-1,1,0,980
4,8,-1,1,1,0,440
4,8,1,1,1,1,900
4,8,1,0,0,0,400
4,8,1,-1,1,1,500
4,8,-1,1,0,1,420
4,8,1,-1,1,1,880
4,8,-1,1,1,0,620
4,8,1,1,0,0,360
4,8,-1,-1,0,1,340
4,8,-1,-1,0,1,280
4,8,1,0,1,1,500
4,8,-1,1,0,1,460
4,8,1,0,1,1,740
4,8,1,1,1,1,660
4,8,1,1,0,0,820
4,8,-1,-1,0,1,860
4,8,-1,-1,0,1,720
4,8,1,-1,0,0,920
4,8,-1,-1,0,1,300
4,8,1,-1,1,1,460
4,8,1,1,1,1,520
4,8,-1,1,0,1,200
4,8,-1,-1,0,1,940
4,8,-1,0,0,1,1000
4,8,1,-1,1,1,380
4,8,-1,0,1,0,680
4,8,1,1,1,1,260
4,8,-1,1,0,1,320
4,8,1,-1,1,1,600
4,8,-1,1,1,0,740
4,8,1,1,1,1,420
4,8,-1,1,0,1,620
4,8,-1,-1,0,1,820
4,8,-1,0,1,0,560
4,8,-1,0,1,0,360
4,8,-1,1,0,1,780
4,8,-1,0,0,1,920
4,8,1,-1,1,1,940
4,8,-1,1,0,1,980
4,8,-1,-1,1,0,920
4,8,1,1,1,1,520
4,8,1,1,1,1,560
4,8,-1,1,0,1,440
4,8,1,-1,1,1,660
4,8,-1,1,1,0,700
4,8,1,0,1,1,860
4,8,1,1,1,1,280
4,8,-1,1,0,1,1000
4,8,1,-1,1,1,900
4,8,-1,0,0,1,860
4,8,-1,0,0,1,580
4,8,1,0,1,1,340
4,8,-1,0,1,0,240
4,8,-1,1,1,0,960
4,8,1,1,1,1,340
4,8,1,1,1,1,1000
4,8,-1,1,1,0,640
4,8,-1,1,1,0,840
4,8,1,1,1,1,320
4,8,1,1,1,1,400
4,8,1,0,1,1,560
4,8,1,1,0,0,220
4,8,-1,-1,1,0,220
4,8,1,1,1,1,380
4,8,1,0,0,0,800
4,8,1,0,1,1,540
4,9,-1,0,0,1,360
4,9,-1,0,0,1,980
4,9,-1,-1,1,0,540
4,9,1,1,0,0,600
4,9,-1,0,0,1,220
4,9,-1,-1,0,1,1000
4,9,1,-1,0,0,640
4,9,1,-1,0,0,820
4,9,-1,-1,0,1,580
4,9,-1,0,0,1,720
4,9,-1,-1,0,1,640
4,9,-1,-1,0,1,780
